126500,23/05/07 00:00,TS5 5ET,T,Y,94,CLOUGH CLOSE,,MIDDLESBROUGH,MIDDLESBROUGH,MIDDLESBROUGH
235000,17/05/02 00:00,EX31 4SU,D,N,BRIGUS,,LOXHORE,BARNSTAPLE,NORTH DEVON,DEVON
202500,15/02/02 00:00,CT14 7DR,D,N,10,WILKINSON DRIVE,,DEAL,DOVER,KENT
79995,22/03/02 00:00,PE33 9SY,T,N,COTTAGE,OXBOROUGH ROAD,STOKE FERRY,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
187000,08/05/02 00:00,WV16 4BH,D,N,2,RIVERSIDE,,BRIDGNORTH,SHROPSHIRE,SHROPSHIRE
325000,15/07/02 00:00,S10 3GS,D,N,222,GRAHAM ROAD,,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
342000,25/01/02 00:00,SE17 3RD,F,N,3,BRAGANZA STREET,,LONDON,SOUTHWARK,GREATER LONDON
24000,23/08/02 00:00,NE8 1SQ,T,N,165,COATSWORTH ROAD,,GATESHEAD,GATESHEAD,TYNE AND WEAR
242500,26/04/02 00:00,LL74 8SR,D,N,CAE ERWYN,AMLWCH ROAD,BENLLECH,TYN-Y-GONGL,ISLE OF ANGLESEY,ISLE OF ANGLESEY
54500,25/10/02 00:00,LL21 0LF,D,N,BRIDGEND HOUSE,,CYNWYD,CORWEN,DENBIGHSHIRE,DENBIGHSHIRE
12750,10/01/02 00:00,SA38 9JN,D,N,CHALET 68,PENLAN HOLIDAY VILLAGE,CENARTH,NEWCASTLE EMLYN,CARMARTHENSHIRE,CARMARTHENSHIRE
540000,18/09/02 00:00,CV36 4LJ,D,N,OLD PEAR TREE HOUSE,BACK STREET,ILMINGTON,SHIPSTON-ON-STOUR,STRATFORD-ON-AVON,WARWICKSHIRE
450000,30/04/02 00:00,CV36 4LJ,D,N,OLD PEAR TREE HOUSE,BACK STREET,ILMINGTON,SHIPSTON-ON-STOUR,STRATFORD-ON-AVON,WARWICKSHIRE
63950,31/05/02 00:00,B44 0HR,T,N,2,ROEDEAN CLOSE,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
99950,27/09/02 00:00,HD9 2DB,T,N,THE COTTAGE,CHOPPARDS LANE,,HOLMFIRTH,KIRKLEES,WEST YORKSHIRE
56400,19/04/02 00:00,M16 8QJ,F,N,"ALEXANDRA MEWS, 64",ALEXANDRA ROAD SOUTH,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
56400,19/04/02 00:00,M16 8QJ,F,N,"ALEXANDRA MEWS, 64",ALEXANDRA ROAD SOUTH,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
109000,25/03/02 00:00,DT6 6LR,F,N,SOUTHWINDS,LOWER SEA LANE,CHARMOUTH,BRIDPORT,WEST DORSET,DORSET
196000,13/12/02 00:00,RM16 6AP,T,N,87,LENNOX CLOSE,CHAFFORD HUNDRED,GRAYS,THURROCK,THURROCK
190000,19/07/02 00:00,SG9 0SL,D,N,DAISY BARN,TREACLE LANE,RUSHDEN,BUNTINGFORD,NORTH HERTFORDSHIRE,HERTFORDSHIRE
125000,24/05/02 00:00,GU4 7FQ,T,N,45,DEVOIL CLOSE,,GUILDFORD,GUILDFORD,SURREY
91500,17/12/02 00:00,HD8 8NY,S,N,41,HOLLYBANK AVENUE,UPPER CUMBERWORTH,HUDDERSFIELD,KIRKLEES,WEST YORKSHIRE
31450,05/09/02 00:00,LS12 1SN,F,N,1C,SOUTHFIELD TERRACE,,LEEDS,LEEDS,WEST YORKSHIRE
325000,15/08/02 00:00,SW5 9TT,F,N,9,PENYWERN ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
97000,07/06/02 00:00,PR8 6HZ,S,N,76,FOREST ROAD,,SOUTHPORT,SEFTON,MERSEYSIDE
79950,14/06/02 00:00,NE67 5BU,D,N,IONA COTTAGE,THE WYNDING,BEADNELL,CHATHILL,NORTHUMBERLAND,NORTHUMBERLAND
155000,15/11/02 00:00,TR8 5EQ,T,N,CHAPEL COTTAGES,HOLYWELL ROAD,CUBERT,NEWQUAY,CORNWALL,CORNWALL
169000,30/08/02 00:00,M1 1JQ,F,N,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
123000,19/07/02 00:00,N15 4AU,F,N,"GROUND FLOOR FLAT, 55",TYNEMOUTH ROAD,,LONDON,HARINGEY,GREATER LONDON
229000,21/03/02 00:00,B15 2JF,D,N,15,WOODVIEW DRIVE,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
179950,04/11/02 00:00,BS1 2ER,F,Y,"TAYLORS BANK, 41",BROAD STREET,,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
85000,19/07/02 00:00,HX4 9EE,F,Y,15,TOWN ING WAY,STAINLAND,HALIFAX,CALDERDALE,WEST YORKSHIRE
105000,27/11/02 00:00,BA1 2BQ,F,N,"CLARKSON HOUSE, 7",GREAT STANHOPE STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET
66500,07/05/02 00:00,NE65 7SY,T,N,HEATHER VIEW,PROVIDENCE LANE,ROTHBURY,MORPETH,NORTHUMBERLAND,NORTHUMBERLAND
312500,24/04/02 00:00,SW5 9TT,F,N,9,PENYWERN ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
149950,03/05/02 00:00,GU1 4QG,F,N,13A,COLLEGE ROAD,,GUILDFORD,GUILDFORD,SURREY
99499,30/08/02 00:00,M1 1JQ,F,N,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
119000,28/06/02 00:00,WD7 9JA,F,N,21,NELL GWYNN CLOSE,SHENLEY,RADLETT,HERTSMERE,HERTFORDSHIRE
55000,14/06/02 00:00,B8 2LS,F,N,"EMERALD COURT, 960A",ALUM ROCK ROAD,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
450000,19/08/02 00:00,L40 7RA,D,N,BURSCOUGH OLD HALL,CHAPEL LANE,BURSCOUGH,ORMSKIRK,WEST LANCASHIRE,LANCASHIRE
495000,27/09/02 00:00,NW1 7BY,F,Y,36,JAMESTOWN ROAD,,LONDON,CAMDEN,GREATER LONDON
373000,21/01/02 00:00,NW6 7YF,T,N,5,BEMBRIDGE CLOSE,,LONDON,BRENT,GREATER LONDON
60000,15/07/02 00:00,TR8 4NH,T,N,CARNE BRAE HOUSE,GANNEL VIEW CLOSE,LANE,NEWQUAY,CORNWALL,CORNWALL
230000,17/07/02 00:00,CF64 3DS,D,N,"LAGONDA LODGE, 39",SULLY TERRACE,,PENARTH,THE VALE OF GLAMORGAN,THE VALE OF GLAMORGAN
73000,19/04/02 00:00,BA1 2BQ,F,N,"CLARKSON HOUSE, 7",GREAT STANHOPE STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET
194000,16/09/02 00:00,LA12 7QL,D,N,THE SMITHY,,PLUMPTON,ULVERSTON,SOUTH LAKELAND,CUMBRIA
550000,27/09/02 00:00,NW1 7BY,F,Y,36,JAMESTOWN ROAD,,LONDON,CAMDEN,GREATER LONDON
189000,30/08/02 00:00,M1 1JQ,F,N,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
87000,19/04/02 00:00,BA1 2BQ,F,N,"CLARKSON HOUSE, 6",GREAT STANHOPE STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET
165000,19/08/02 00:00,SA4 3PW,D,N,6,COED Y CRWYS,THREE CROSSES,SWANSEA,SWANSEA,SWANSEA
115000,02/09/02 00:00,GL56 9BJ,S,Y,WILLOWBANK,GREENWAY ROAD,BLOCKLEY,MORETON-IN-MARSH,COTSWOLD,GLOUCESTERSHIRE
160000,19/07/02 00:00,TN15 7SW,T,N,LIMETREES COTTAGE,MAIDSTONE ROAD,WROTHAM HEATH,SEVENOAKS,TONBRIDGE AND MALLING,KENT
215000,01/08/02 00:00,DE4 4HR,D,Y,STONEHAM,WASH HILLS CLOSE,BRASSINGTON,MATLOCK,DERBYSHIRE DALES,DERBYSHIRE
23000,15/05/02 00:00,CH61 7UQ,S,N,527A,PENSBY ROAD,THINGWALL,WIRRAL,WIRRAL,MERSEYSIDE
420000,09/10/02 00:00,HA8 6LZ,D,N,THE WHITCHURCH INSTITUTE,BUCKINGHAM ROAD,EDGWARE,EDGWARE,HARROW,GREATER LONDON
129950,26/04/02 00:00,CF10 4AQ,F,Y,ROMA HOUSE,VELLACOTT CLOSE,,CARDIFF,CARDIFF,CARDIFF
115000,16/09/02 00:00,SO32 2DE,S,N,05-Jul,OATLANDS ROAD,BOTLEY,SOUTHAMPTON,EASTLEIGH,HAMPSHIRE
146000,24/01/02 00:00,SY11 2LH,D,N,HIGHBEAM HOUSE,MIDDLETON ROAD,,OSWESTRY,SHROPSHIRE,SHROPSHIRE
279950,27/09/02 00:00,W11 2ES,F,N,194 - 196,KENSINGTON PARK ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
205000,30/08/02 00:00,M1 1JQ,F,N,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
226000,27/08/02 00:00,NW6 4TD,F,N,55,KINGSGATE ROAD,,LONDON,CAMDEN,GREATER LONDON
95000,19/09/02 00:00,CR8 5AA,F,N,76A,GODSTONE ROAD,,KENLEY,CROYDON,GREATER LONDON
230000,12/12/02 00:00,CM23 3SA,F,Y,11A,NEW TOWN ROAD,,BISHOP'S STORTFORD,EAST HERTFORDSHIRE,HERTFORDSHIRE
95000,18/10/02 00:00,LS25 6JG,D,N,LARKFIELD,BISHOPDYKE ROAD,SHERBURN IN ELMET,LEEDS,SELBY,NORTH YORKSHIRE
185000,30/08/02 00:00,M1 1JQ,F,Y,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
130000,18/09/02 00:00,W14 8SZ,F,N,33,NORTH END ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON
65000,04/12/02 00:00,B8 2LS,F,N,"EMERALD COURT, 960A",ALUM ROCK ROAD,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
50500,11/10/02 00:00,WN7 2TA,T,N,66,ENNERDALE ROAD,,LEIGH,WIGAN,GREATER MANCHESTER
115000,11/11/02 00:00,LL53 6DR,D,N,BODWYN,,BODUAN,PWLLHELI,GWYNEDD,GWYNEDD
169000,30/08/02 00:00,M1 1JQ,F,Y,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
129000,04/12/02 00:00,SK9 3QA,S,N,24C,DELAMERE ROAD,HANDFORTH,WILMSLOW,CHESHIRE EAST,CHESHIRE EAST
82000,29/07/02 00:00,BS1 2ER,F,N,"TAYLORS BANK, 41",BROAD STREET,,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
60000,14/10/02 00:00,B8 2LS,F,N,"EMERALD COURT, 960A",ALUM ROCK ROAD,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
118000,15/11/02 00:00,BH1 4RN,T,N,47,WINDHAM ROAD,,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH
590000,27/11/02 00:00,CV32 6RW,D,N,SANDY LANE FARM,,BLACKDOWN,LEAMINGTON SPA,WARWICK,WARWICKSHIRE
189000,30/08/02 00:00,M1 1JQ,F,N,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
710000,22/11/02 00:00,EN2 9EJ,S,N,ATHERTON HOUSE,FORTY HILL,,ENFIELD,ENFIELD,GREATER LONDON
80000,05/04/02 00:00,CF14 1AE,S,N,34,OLD CHURCH ROAD,,CARDIFF,CARDIFF,CARDIFF
450000,17/07/02 00:00,CA12 5SE,D,N,BECK VIEW,THE RAVINE,THORNTHWAITE,KESWICK,ALLERDALE,CUMBRIA
155000,12/09/02 00:00,BS1 2ER,F,N,"TAYLORS BANK, 41",BROAD STREET,,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
159000,30/08/02 00:00,M1 1JQ,F,Y,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
107500,21/06/02 00:00,BS1 2ER,F,Y,"TAYLORS BANK, 41",BROAD STREET,,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL
100000,28/06/02 00:00,SE27 9DJ,F,N,493,NORWOOD ROAD,,LONDON,LAMBETH,GREATER LONDON
940000,07/06/02 00:00,KT10 9EG,D,Y,53,ARBROOK LANE,,ESHER,ELMBRIDGE,SURREY
56500,28/03/02 00:00,OX16 5DB,F,N,20,MARLBOROUGH ROAD,,BANBURY,CHERWELL,OXFORDSHIRE
189000,30/08/02 00:00,M1 1JQ,F,N,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
129950,28/03/02 00:00,NR10 3AG,D,N,NEW HOLME FARM,HOLT ROAD,HORSFORD,NORWICH,BROADLAND,NORFOLK
307753,19/03/02 00:00,SW5 9TT,F,N,9,PENYWERN ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
270000,19/09/02 00:00,RH20 3HL,D,N,OAKLEA,HILLSIDE WALK,STORRINGTON,PULBOROUGH,HORSHAM,WEST SUSSEX
179000,30/08/02 00:00,M1 1JQ,F,Y,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
310000,20/05/02 00:00,GL5 5NB,D,N,ROOKSMOOR HOUSE,ROOKSMOOR,WOODCHESTER,STROUD,STROUD,GLOUCESTERSHIRE
132171,30/08/02 00:00,M1 1JQ,F,Y,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
300000,30/06/03 00:00,LE9 9JJ,D,N,DRAGONS LAIR,LEICESTER LANE,DESFORD,LEICESTER,HINCKLEY AND BOSWORTH,LEICESTERSHIRE
335000,04/04/03 00:00,ST18 9HB,D,N,MARLOW,NEWPORT ROAD,HAUGHTON,STAFFORD,STAFFORD,STAFFORDSHIRE
147950,30/05/03 00:00,SY10 7RB,D,Y,1,CELYN CLOSE,WESTON RHYN,OSWESTRY,SHROPSHIRE,SHROPSHIRE
227500,28/11/03 00:00,TA5 1LJ,S,N,THE COACH HOUSE,ST MARY STREET,NETHER STOWEY,BRIDGWATER,SEDGEMOOR,SOMERSET
490000,17/10/03 00:00,CV32 6RW,D,N,SANDY LANE FARM,,BLACKDOWN,LEAMINGTON SPA,WARWICK,WARWICKSHIRE
112950,31/07/03 00:00,BA1 2BQ,F,N,"CLARKSON HOUSE, 6",GREAT STANHOPE STREET,,BATH,BATH AND NORTH EAST SOMERSET,BATH AND NORTH EAST SOMERSET
73500,11/11/03 00:00,B8 2LS,F,N,"EMERALD COURT, 960A",ALUM ROCK ROAD,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
145000,08/04/03 00:00,PR9 0US,D,N,10,POST OFFICE AVENUE,,SOUTHPORT,SEFTON,MERSEYSIDE
530000,21/02/03 00:00,NE20 0SR,D,N,SOUTH HALL COTTAGE,,INGOE,NEWCASTLE UPON TYNE,NORTHUMBERLAND,NORTHUMBERLAND
95000,19/06/03 00:00,CR0 4NG,F,N,21A,STAFFORD ROAD,,CROYDON,CROYDON,GREATER LONDON
1050000,28/03/03 00:00,GU27 3ER,T,N,1,VERDLEY PLACE,FERNHURST,HASLEMERE,CHICHESTER,WEST SUSSEX
119000,20/06/03 00:00,HP3 9ES,F,N,ELMCROFT COURT,BURNET CLOSE,,HEMEL HEMPSTEAD,DACORUM,HERTFORDSHIRE
189000,09/10/03 00:00,M1 1JQ,F,N,"REGENTS COURT, 6",OLDHAM STREET,,MANCHESTER,MANCHESTER,GREATER MANCHESTER
102950,02/06/03 00:00,LE12 8LR,F,Y,NEW SOUTHFIELDS HOUSE,SILEBY ROAD,BARROW UPON SOAR,LOUGHBOROUGH,CHARNWOOD,LEICESTERSHIRE
170000,05/12/03 00:00,CF14 9FR,D,Y,10,RAGNALL CLOSE,THORNHILL,CARDIFF,CARDIFF,CARDIFF
87000,03/04/03 00:00,BN17 7DE,F,N,67,ARUNDEL ROAD,,LITTLEHAMPTON,ARUN,WEST SUSSEX
445000,28/02/03 00:00,TD15 2UQ,D,N,MOORHOUSE FARMHOUSE,,LOWICK,BERWICK-UPON-TWEED,NORTHUMBERLAND,NORTHUMBERLAND
295000,29/01/03 00:00,EX6 8JG,D,N,THE OLD GASWORKS,SOUTHTOWN,KENTON,EXETER,TEIGNBRIDGE,DEVON
165000,04/11/03 00:00,SE14 6DG,F,N,1A,CHILDERIC ROAD,,LONDON,LEWISHAM,GREATER LONDON
65000,17/06/03 00:00,B8 2LS,F,N,"EMERALD COURT, 960A",ALUM ROCK ROAD,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
135000,28/11/03 00:00,SE9 1PQ,F,N,148,GREENVALE ROAD,LONDON,LONDON,GREENWICH,GREATER LONDON
93500,06/05/03 00:00,CM21 9BG,D,N,39,FOREBURY AVENUE,SAWBRIDGEWORTH,SAWBRIDGEWORTH,EAST HERTFORDSHIRE,HERTFORDSHIRE
144950,19/12/03 00:00,BH14 9EW,S,N,123A,ALEXANDRA ROAD,POOLE,POOLE,POOLE,POOLE
17500,23/01/03 00:00,NW2 4HN,D,N,6,TEIGNMOUTH ROAD,,LONDON,BRENT,GREATER LONDON
10000,01/09/03 00:00,NE4 9RX,O,N,217,TWO BALL LONNEN,,NEWCASTLE UPON TYNE,NEWCASTLE UPON TYNE,TYNE AND WEAR
77000,09/06/03 00:00,RH10 1RN,T,N,13,THE BIRCHES,CRAWLEY,CRAWLEY,CRAWLEY,WEST SUSSEX
92000,22/10/99 00:00,LU1 1HB,T,N,7,BURY PARK ROAD,,LUTON,LUTON,LUTON
19500,05/01/99 00:00,RG5 4EW,T,N,10,HUDSON ROAD,WOODLEY,READING,WOKINGHAM,WOKINGHAM
280000,16/07/99 00:00,EX9 6AA,D,N,4,WEST HILL LANE,,BUDLEIGH SALTERTON,EAST DEVON,DEVON
46000,29/01/99 00:00,CO5 9XT,D,N,HAWTHORNS,CLEARS ROAD,LAYER MARNEY,COLCHESTER,COLCHESTER,ESSEX
86500,22/12/99 00:00,SS3 0EQ,D,N,36,HIGH STREET,GREAT WAKERING,SOUTHEND-ON-SEA,ROCHFORD,ESSEX
249500,24/09/99 00:00,GL2 9NR,S,N,VALLEY BARN,SANDHURST LANE,SANDHURST,GLOUCESTER,TEWKESBURY,GLOUCESTERSHIRE
150010,19/02/99 00:00,OX18 4TT,D,N,PARK HOUSE,,WINDRUSH,BURFORD,COTSWOLD,GLOUCESTERSHIRE
41015,16/07/99 00:00,GL52 2SA,F,N,7,GROSVENOR TERRACE,,CHELTENHAM,CHELTENHAM,GLOUCESTERSHIRE
106950,09/08/99 00:00,SG1 6AP,S,Y,29,SERPENTINE CLOSE,,STEVENAGE,NORTH HERTFORDSHIRE,HERTFORDSHIRE
175000,19/05/99 00:00,W2 3DF,F,N,GILRAY HOUSE,GLOUCESTER TERRACE,,LONDON,CITY OF WESTMINSTER,GREATER LONDON
595000,24/09/99 00:00,EC1R 3EA,T,N,88 - 90,FARRINGDON ROAD,,LONDON,ISLINGTON,GREATER LONDON
332000,11/03/99 00:00,NW6 4BT,T,N,228,BELSIZE ROAD,,LONDON,CAMDEN,GREATER LONDON
58500,01/04/99 00:00,PE33 9SY,T,N,COTTAGE,OXBOROUGH ROAD,STOKE FERRY,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
122000,30/06/99 00:00,BS23 4NH,F,Y,21,ROYAL SANDS,,WESTON-SUPER-MARE,NORTH SOMERSET,NORTH SOMERSET
210000,28/07/99 00:00,KT17 4PW,T,N,"THE COACH HOUSE, 47B",CHURCH STREET,,EPSOM,EPSOM AND EWELL,SURREY
134750,28/01/99 00:00,S17 4PX,D,N,15,TWENTYWELL VIEW,BRADWAY,SHEFFIELD,SHEFFIELD,SOUTH YORKSHIRE
72500,27/10/99 00:00,S60 5NB,S,N,129,BAWTRY ROAD,BRINSWORTH,ROTHERHAM,ROTHERHAM,SOUTH YORKSHIRE
64400,03/09/99 00:00,LL42 1AJ,D,N,SISIAL Y MOR,,LLANABER,BARMOUTH,GWYNEDD,GWYNEDD
135000,14/12/99 00:00,SA19 6UW,D,N,BRYNAWELON,HEOL CENNEN,FFAIRFACH,LLANDEILO,CARMARTHENSHIRE,CARMARTHENSHIRE
525000,10/12/99 00:00,GU27 3ER,D,N,2,VERDLEY PLACE,FERNHURST,HASLEMERE,CHICHESTER,WEST SUSSEX
49950,29/03/99 00:00,HD9 2DB,T,N,THE COTTAGE,CHOPPARDS LANE,,HOLMFIRTH,KIRKLEES,WEST YORKSHIRE
785000,08/11/99 00:00,TW10 6AQ,D,N,PIANO HOUSE,THE VINEYARD,,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON
185000,22/06/99 00:00,W9 2NR,F,N,117A,ELGIN AVENUE,,LONDON,CITY OF WESTMINSTER,GREATER LONDON
405000,19/11/99 00:00,OX39 4PF,D,N,HILL FARM HOUSE,KEENS LANE,,CHINNOR,SOUTH OXFORDSHIRE,OXFORDSHIRE
183000,09/04/99 00:00,NR14 7SL,D,N,70,RECTORY LANE,PORINGLAND,NORWICH,SOUTH NORFOLK,NORFOLK
139950,04/06/99 00:00,W14 0QR,F,N,LLEWELLYN MANSIONS,HAMMERSMITH ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON
235000,28/10/99 00:00,SW5 9TT,F,N,9,PENYWERN ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
67500,23/08/99 00:00,BN3 3YN,T,N,34,BLATCHINGTON ROAD,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE
476000,09/08/99 00:00,CR3 7AN,D,N,FIELD HOUSE,THE RIDGE,WOLDINGHAM,CATERHAM,TANDRIDGE,SURREY
44950,08/10/99 00:00,BN3 3EA,F,N,15A,CROMWELL ROAD,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE
62500,14/07/99 00:00,HP3 9ES,F,N,ELMCROFT COURT,BURNET CLOSE,,HEMEL HEMPSTEAD,DACORUM,HERTFORDSHIRE
67950,01/09/99 00:00,N15 4AU,F,N,"GROUND FLOOR FLAT, 55",TYNEMOUTH ROAD,,LONDON,HARINGEY,GREATER LONDON
192000,24/06/99 00:00,E14 5SH,F,Y,301,BOARDWALK PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON
27000,26/02/99 00:00,PL26 7QN,T,N,"JODELA, 3",,LITTLE TREVISCOE,ST AUSTELL,CORNWALL,CORNWALL
260000,29/10/99 00:00,LE16 9SL,S,N,THE PADDOCKS,MARSTON LANE,EAST FARNDON,MARKET HARBOROUGH,DAVENTRY,NORTHAMPTONSHIRE
176000,24/06/99 00:00,E14 5SH,F,Y,302,BOARDWALK PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON
166700,24/09/99 00:00,EN2 8EE,F,N,6,BYCULLAH ROAD,,ENFIELD,ENFIELD,GREATER LONDON
92000,02/09/99 00:00,W14 8SZ,F,N,33,NORTH END ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON
2500,18/06/99 00:00,DA13 0QW,S,N,LAMPLIGHTS,WROTHAM ROAD,SOUTH STREET,GRAVESEND,GRAVESHAM,KENT
45000,14/07/99 00:00,SE26 6NP,F,N,41,WESTWOOD HILL,SYDENHAM,LONDON,LEWISHAM,GREATER LONDON
26500,17/09/99 00:00,M16 8EP,T,N,8,BEECH HURST CLOSE,WHALLEY RANGE,MANCHESTER,MANCHESTER,GREATER MANCHESTER
37000,01/08/99 00:00,SE18 3AS,F,N,43,PLUMSTEAD COMMON ROAD,,LONDON,GREENWICH,GREATER LONDON
184000,24/06/99 00:00,E14 5SH,F,Y,303,BOARDWALK PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON
115000,03/12/99 00:00,SW19 1PD,F,N,94,PALMERSTON ROAD,,LONDON,MERTON,GREATER LONDON
180000,28/06/99 00:00,E14 5SH,F,Y,307,BOARDWALK PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON
115000,19/08/99 00:00,OX4 1HU,T,N,137A,COWLEY ROAD,,OXFORD,OXFORD,OXFORDSHIRE
93000,02/09/99 00:00,W14 8SZ,F,N,33,NORTH END ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON
128000,22/06/99 00:00,BH4 9AY,S,N,15A,WESTBOURNE ARCADE,,BOURNEMOUTH,BOURNEMOUTH,BOURNEMOUTH
75000,17/05/99 00:00,LE3 0TG,T,N,223A,HINCKLEY ROAD,,LEICESTER,LEICESTER,LEICESTER
102500,08/01/99 00:00,LL57 2ED,D,N,AFALON,ST JAMES DRIVE,,BANGOR,GWYNEDD,GWYNEDD
77500,29/10/99 00:00,SN25 4ZP,S,Y,31,WYNWARDS ROAD,,SWINDON,SWINDON,SWINDON
66950,29/03/99 00:00,GU1 4QG,F,Y,13A,COLLEGE ROAD,,GUILDFORD,GUILDFORD,SURREY
117000,29/03/99 00:00,BN27 4HX,D,N,DUCK DOWN COTTAGE,FEATHERBED LANE,CARTERS CORNER,HAILSHAM,WEALDEN,EAST SUSSEX
137000,13/08/99 00:00,SE5 9LB,T,N,135,DENMARK ROAD,,LONDON,LAMBETH,GREATER LONDON
112500,23/11/99 00:00,ST16 1DA,D,N,117,NEWPORT ROAD,,STAFFORD,STAFFORD,STAFFORDSHIRE
44500,28/05/99 00:00,B8 2LS,F,Y,"EMERALD COURT, 960A",ALUM ROCK ROAD,,BIRMINGHAM,BIRMINGHAM,WEST MIDLANDS
105000,24/09/99 00:00,NW5 2RD,F,N,155,LEIGHTON ROAD,,LONDON,CAMDEN,GREATER LONDON
25750,22/12/99 00:00,PL4 8RN,F,N,33,SEA VIEW TERRACE,,PLYMOUTH,CITY OF PLYMOUTH,CITY OF PLYMOUTH
250000,11/08/99 00:00,SW8 3JW,D,N,644,WANDSWORTH ROAD,,LONDON,LAMBETH,GREATER LONDON
1600000,26/04/99 00:00,SW3 5LX,T,N,62,CHEYNE WALK,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON
105000,02/07/99 00:00,NW5 2RD,F,N,155,LEIGHTON ROAD,,LONDON,CAMDEN,GREATER LONDON
15000,24/09/99 00:00,LS12 1SN,F,N,1D,SOUTHFIELD TERRACE,,LEEDS,LEEDS,WEST YORKSHIRE
42000,19/02/99 00:00,NR10 3AG,D,N,NEW HOLME FARM,HOLT ROAD,HORSFORD,NORWICH,BROADLAND,NORFOLK
105000,14/09/99 00:00,RG18 3FR,T,N,1A,TENNYSON ROAD,,THATCHAM,WEST BERKSHIRE,WEST BERKSHIRE
21000,09/07/99 00:00,TN38 9LJ,D,N,59A,WISHING TREE ROAD NORTH,,ST LEONARDS-ON-SEA,HASTINGS,EAST SUSSEX
65000,05/02/99 00:00,RG29 1LP,F,N,84,HIGH STREET,ODIHAM,HOOK,HART,HAMPSHIRE
320000,08/07/99 00:00,E14 5SH,F,Y,309,BOARDWALK PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON
187500,23/11/99 00:00,W4 4AR,F,N,425A,CHISWICK HIGH ROAD,,LONDON,HOUNSLOW,GREATER LONDON
84000,15/03/99 00:00,NW6 6QA,F,N,56,VICTORIA ROAD,,LONDON,BRENT,GREATER LONDON
1102000,10/06/04 00:00,SG14 2QT,T,N,BRAMFIELD HOUSE,,BRAMFIELD,HERTFORD,EAST HERTFORDSHIRE,HERTFORDSHIRE
